Date,ITUB4,PETR4,VALE3
2021-03-09,19.142587661743164,6.395897388458252,62.715389251708984
2021-03-10,19.28376007080078,6.61807918548584,61.749267578125
2021-03-11,19.312000274658203,6.89951229095459,63.37004852294922
2021-03-12,19.1849365234375,6.863961696624756,61.90815734863281
2021-03-15,19.410810470581055,7.006158351898193,61.53950881958008
2021-03-16,19.015533447265625,6.896548748016357,61.342464447021484
2021-03-17,19.756671905517578,7.133543014526367,62.22595977783203
2021-03-18,19.869611740112305,6.884700298309326,61.119991302490234
2021-03-19,19.911968231201172,7.109843730926514,60.242862701416016
2021-03-22,20.024898529052734,6.967646598815918,59.244964599609375
2021-03-23,19.516691207885742,6.754353046417236,57.878414154052734
2021-03-24,19.17788314819336,6.760276794433594,59.206825256347656
2021-03-25,19.516691207885742,6.872851371765137,58.75554656982422
2021-03-26,19.849498748779297,6.949872970581055,60.719573974609375
2021-03-29,19.842426300048828,7.059482574462891,62.27680969238281
2021-03-30,20.167713165283203,7.059482574462891,61.69840621948242
2021-03-31,19.77877426147461,7.139468669891357,62.27046585083008
2021-04-01,19.17384910583496,7.0772576332092285,61.90180587768555
2021-04-05,19.421478271484375,7.121694087982178,65.7154312133789
2021-04-06,19.1950740814209,7.115768909454346,64.86373138427734
2021-04-07,19.02528190612793,7.109843730926514,66.45911407470703
2021-04-08,18.87668800354004,7.020970344543457,66.42097473144531
2021-04-09,18.848392486572266,7.006158351898193,65.4675521850586
2021-04-12,19.315349578857422,7.0772576332092285,65.72181701660156
2021-04-13,19.308279037475586,7.100956916809082,65.8362045288086
2021-04-14,19.555917739868164,7.213529109954834,68.00999450683594
2021-04-15,19.555917739868164,7.070477485656738,68.7790756225586
2021-04-16,19.775239944458008,7.027608394622803,69.07144927978516
2021-04-19,19.478086471557617,7.434872627258301,68.47398376464844
2021-04-20,19.3790340423584,7.2940144538879395,67.47608947753906
2021-04-22,19.386112213134766,7.260330677032471,67.52057647705078
2021-04-23,19.478086471557617,7.25420618057251,68.63923645019531
2021-04-26,19.463930130004883,7.281764984130859,69.00789642333984
2021-04-27,19.166772842407227,7.073540210723877,69.99308776855469
2021-04-28,20.00090980529785,7.3307576179504395,71.13717651367188
2021-04-29,19.369892120361328,7.232771873474121,71.15623474121094
2021-04-30,19.518781661987305,7.232771873474121,69.29391479492188
2021-05-03,19.791893005371094,7.174590587615967,68.93798065185547
2021-05-04,18.947723388671875,7.0092339515686035,69.9803695678711
2021-05-05,19.486862182617188,7.297075271606445,70.36809539794922
2021-05-06,19.366254806518555,7.1960248947143555,73.12663269042969
2021-05-07,19.600370407104492,7.465493202209473,73.38087463378906
2021-05-10,19.89120101928711,7.563482761383057,72.8978042602539
2021-05-11,19.848642349243164,7.701277732849121,75.45931243896484
2021-05-12,19.557802200317383,7.587979793548584,72.66899871826172
2021-05-13,20.12530517578125,7.652283191680908,71.49947357177734
2021-05-14,20.572221755981445,8.053423881530762,70.27275085449219
2021-05-17,20.55803680419922,8.163663864135742,72.11602020263672
2021-05-18,20.515474319458008,8.068735122680664,72.84060668945312
2021-05-19,20.664438247680664,8.007490158081055,71.34693908691406
2021-05-20,20.7779483795166,7.940125465393066,70.62234497070312
2021-05-21,20.87725067138672,7.9462504386901855,69.53544616699219
2021-05-24,20.820510864257812,8.080982208251953,69.77699279785156
2021-05-25,20.606441497802734,7.912565231323242,68.04177856445312
2021-05-26,20.89066505432129,7.989119529724121,70.04393005371094
2021-05-27,20.713031768798828,7.934001445770264,70.54606628417969
2021-05-28,21.054100036621094,8.264711380004883,70.92742919921875
2021-05-31,20.990137100219727,8.227964401245117,72.95501708984375
2021-06-01,21.75439453125,8.356575012207031,71.95075988769531
2021-06-02,22.479543685913086,8.534178733825684,72.96772003173828
2021-06-04,22.948753356933594,8.727092742919922,71.76007843017578
2021-06-07,23.489051818847656,8.662789344787598,71.06090545654297
2021-06-08,23.32554054260254,8.776087760925293,69.86597442626953
2021-06-09,23.645458221435547,8.776087760925293,71.31513977050781
2021-06-10,23.56014633178711,8.782211303710938,71.07997131347656
2021-06-11,23.28288459777832,8.748528480529785,72.67535400390625
2021-06-14,23.204687118530273,8.8036470413208,72.28126525878906
2021-06-15,23.204687118530273,8.889388084411621,70.87023162841797
2021-06-16,23.666790008544922,8.923070907592773,68.7409439086914
2021-06-17,23.389528274536133,8.61379623413086,67.31082153320312
2021-06-18,22.962976455688477,8.67197322845459,69.3384017944336
2021-06-21,23.069608688354492,8.864891052246094,69.9867172241211
2021-06-22,22.771013259887695,8.910821914672852,70.8066635131836
2021-06-23,22.607507705688477,8.972065925598145,71.86813354492188
2021-06-24,22.6146183013916,9.079238891601562,71.96514129638672
2021-06-25,21.896575927734375,8.910821914672852,72.85311126708984
2021-06-28,21.647747039794922,8.895511627197266,71.68643951416016
2021-06-29,21.434471130371094,8.935319900512695,72.92440795898438
2021-06-30,21.185646057128906,9.011873245239258,73.404052734375
2021-07-01,21.118080139160156,8.898574829101562,72.12716674804688
2021-07-02,21.3456974029541,8.935319900512695,73.61795043945312
2021-07-05,21.05406951904297,8.834269523620605,73.35218811035156
2021-07-06,21.01849937438965,8.472935676574707,73.74109649658203
2021-07-07,21.110963821411133,8.5892972946167,73.95498657226562
2021-07-08,20.83357048034668,8.417818069458008,73.66979217529297
2021-07-12,21.118080139160156,8.491308212280273,74.58370208740234
2021-07-13,21.246109008789062,8.543364524841309,75.02445220947266
2021-07-14,21.274568557739258,8.472935676574707,74.61610412597656
2021-07-15,21.01849937438965,8.292272567749023,74.84945678710938
2021-07-16,20.677080154418945,8.169785499572754,73.50128173828125
2021-07-19,20.556163787841797,8.035051345825195,72.69755554199219
2021-07-20,20.826454162597656,8.14222526550293,73.30682373046875
2021-07-21,20.911808013916016,8.255524635314941,74.14944458007812
2021-07-22,20.698415756225586,8.237153053283691,74.3438720703125
2021-07-23,20.641523361206055,8.188157081604004,73.96794891357422
2021-07-26,21.004270553588867,8.411693572998047,75.57538604736328
2021-07-27,21.210554122924805,8.313705444335938,74.00682830810547
2021-07-28,21.900489807128906,8.485186576843262,76.02910614013672
2021-07-29,21.786691665649414,8.515807151794434,74.90777587890625
2021-07-30,21.551965713500977,8.240216255187988,70.49381256103516
2021-08-02,21.683610916137695,8.08710765838623,70.60399627685547
2021-08-03,21.897109985351562,8.221840858459473,73.00867462158203
2021-08-04,21.28510093688965,8.047298431396484,72.93089294433594
2021-08-05,21.349149703979492,8.681160926818848,70.70121765136719
2021-08-06,21.94692039489746,8.693411827087402,71.10308837890625
2021-08-09,22.203107833862305,8.63216781616211,70.65585327148438
2021-08-10,21.78324317932129,8.659728050231934,71.33641052246094
2021-08-11,22.02520179748535,8.779151916503906,70.82437133789062
2021-08-12,21.612451553344727,8.910821914672852,70.77900695800781
2021-08-13,21.904220581054688,8.98737621307373,70.19566345214844
2021-08-16,21.6641902923584,8.769964218139648,70.5197525024414
2021-08-17,21.585641860961914,8.76993465423584,69.35305786132812
2021-08-18,21.62849235534668,8.69206714630127,67.02616882324219
2021-08-19,21.350008010864258,8.64339828491211,63.20200729370117
2021-08-20,21.271474838256836,8.630419731140137,63.227943420410156
2021-08-23,21.499961853027344,8.766690254211426,62.35293960571289
2021-08-24,22.099756240844727,8.948382377624512,64.62796783447266
2021-08-25,22.12831687927246,8.997049331665039,64.49185180664062
2021-08-26,21.592782974243164,8.919182777404785,63.668704986572266
2021-08-27,21.96408462524414,9.243632316589355,65.26316833496094
2021-08-30,21.80699920654297,9.181988716125488,64.84834289550781
2021-08-31,22.09262466430664,8.821847915649414,63.96037292480469
2021-09-01,22.189056396484375,8.773179054260254,64.07056427001953
2021-09-02,21.388933181762695,8.630419731140137,63.869606018066406
2021-09-03,21.267499923706055,8.54281997680664,63.91499710083008
2021-09-06,21.53896141052246,8.584996223449707,62.910335540771484
2021-09-08,20.51738739013672,8.101564407348633,61.60106658935547
2021-09-09,20.78883934020996,8.27352237701416,61.38068771362305
2021-09-10,20.5816707611084,8.221612930297852,61.451988220214844
2021-09-13,20.838844299316406,8.51037311553955,61.41958236694336
2021-09-14,20.710268020629883,8.396814346313477,60.98530960083008
2021-09-15,20.374513626098633,8.54281997680664,59.46214294433594
2021-09-16,20.360212326049805,8.468194007873535,56.992652893066406
2021-09-17,19.87442970275879,8.088586807250977,55.83894348144531
2021-09-20,19.424358367919922,7.997739315032959,53.63518142700195
2021-09-21,19.374357223510742,8.17943286895752,54.52317428588867
2021-09-22,19.824417114257812,8.387081146240234,56.46116256713867
2021-09-23,20.510236740112305,8.708290100097656,56.459190368652344
2021-09-24,20.224475860595703,8.727755546569824,55.586299896240234
2021-09-27,20.753131866455078,8.805624008178711,56.380489349365234
2021-09-28,20.28162956237793,8.747221946716309,53.55430221557617
2021-09-29,20.645963668823242,8.886738777160645,54.2340202331543
2021-09-30,20.667400360107422,8.834823608398438,54.548828125
2021-10-01,21.207048416137695,9.084651947021484,54.52021408081055
2021-10-04,17.397357940673828,9.340970039367676,54.012210845947266
2021-10-05,17.819068908691406,9.545374870300293,53.6258544921875
2021-10-06,17.876245498657227,9.292302131652832,55.13554000854492
2021-10-07,17.49742317199707,9.279325485229492,56.78115463256836
2021-10-08,17.62608528137207,9.448040008544922,57.131744384765625
2021-10-11,17.3187313079834,9.512930870056152,58.398162841796875
2021-10-13,17.34018325805664,9.613508224487305,56.66667556762695
2021-10-14,17.25440216064453,9.629732131958008,56.66667556762695
2021-10-15,17.69756507873535,9.603776931762695,57.725608825683594
2021-10-18,17.819068908691406,9.555108070373535,57.18183135986328
2021-10-19,17.397357940673828,9.087896347045898,56.523582458496094
2021-10-20,17.861957550048828,9.246877670288086,54.85648727416992
2021-10-21,17.49742317199707,8.906205177307129,53.7761116027832
2021-10-22,16.825544357299805,8.818603515625,54.434364318847656
2021-10-25,17.154340744018555,9.42208194732666,55.09260559082031
2021-10-26,16.968502044677734,9.33123779296875,54.50590896606445
2021-10-27,17.097156524658203,9.308525085449219,53.26810836791992
2021-10-28,17.061416625976562,9.396127700805664,52.73148727416992
2021-10-29,16.661144256591797,8.808871269226074,51.23612976074219
2021-11-01,17.32470703125,9.084651947021484,51.74412155151367
2021-11-03,17.48922348022461,8.711532592773438,47.81608581542969
2021-11-04,16.56647300720215,8.435749053955078,47.27231979370117
2021-11-05,16.36618995666504,8.387081146240234,45.869956970214844
2021-11-08,16.28036117553711,8.474684715270996,48.367008209228516
2021-11-09,16.115833282470703,8.64339828491211,47.17930221557617
2021-11-10,16.523563385009766,8.575263023376465,47.00043487548828
2021-11-11,16.487794876098633,8.581754684448242,48.66036605834961
2021-11-12,16.4520320892334,8.756957054138184,48.867855072021484
2021-11-16,16.28036117553711,8.847803115844727,47.45834732055664
2021-11-17,16.3447265625,8.623931884765625,46.506744384765625
2021-11-18,16.072917938232422,8.610954284667969,44.59638977050781
2021-11-19,15.93701171875,8.468194007873535,45.81271743774414
2021-11-22,15.976506233215332,8.55255126953125,48.359859466552734
2021-11-23,16.24433708190918,9.019763946533203,49.6334342956543
2021-11-24,16.678674697875977,9.204700469970703,50.78536605834961
2021-11-25,16.830703735351562,9.610265731811523,50.44192886352539
2021-11-26,16.51218605041504,9.23714542388916,49.11112976074219
2021-11-29,16.403594970703125,9.56159782409668,49.726444244384766
2021-11-30,16.200904846191406,9.548619270324707,50.04841613769531
2021-12-01,16.0977840423584,9.603776931762695,50.248748779296875
2021-12-02,16.706336975097656,10.336549758911133,52.581241607666016
2021-12-03,16.648380279541016,10.482342720031738,51.422149658203125
2021-12-06,16.84398651123047,10.529722213745117,54.21255874633789
2021-12-07,16.633888244628906,10.701027870178223,54.61322784423828
2021-12-08,16.474502563476562,10.697381973266602,54.20540237426758
2021-12-09,16.032573699951172,10.675515174865723,53.7904167175293
2021-12-10,16.054304122924805,10.806724548339844,54.12670135498047
2021-12-13,15.626875877380371,10.741118431091309,55.707923889160156
2021-12-14,15.779010772705078,10.613554954528809,55.700775146484375
2021-12-15,15.728294372558594,10.679159164428711,55.38596725463867
2021-12-16,15.887685775756836,10.821306228637695,57.55387496948242
2021-12-17,15.53993034362793,10.566170692443848,56.64522171020508
2021-12-20,15.300865173339844,10.263657569885254,56.0084228515625
2021-12-21,15.322596549987793,10.278236389160156,57.48232650756836
2021-12-22,15.380552291870117,10.263657569885254,57.18183135986328
2021-12-23,15.460238456726074,10.325617790222168,56.63090896606445
2021-12-27,15.619624137878418,10.478699684143066,56.48781204223633
2021-12-28,15.561666488647461,10.489632606506348,55.128379821777344
2021-12-29,15.431267738342285,10.4021577835083,55.271484375
2021-12-30,15.177703857421875,10.369354248046875,55.779476165771484
2022-01-03,15.596543312072754,10.602620124816895,55.80809020996094
2022-01-04,16.038843154907227,10.64271354675293,55.149837493896484
2022-01-05,15.734312057495117,10.230853080749512,55.672149658203125
2022-01-06,16.053342819213867,10.223563194274902,56.795467376708984
2022-01-07,16.408641815185547,10.270946502685547,60.10102462768555
2022-01-10,16.56089973449707,10.208985328674316,59.38553237915039
2022-01-11,16.930696487426758,10.51149845123291,60.51601028442383
2022-01-12,16.858190536499023,10.83224105834961,61.174259185791016
2022-01-13,17.169971466064453,11.050925254821777,60.24411392211914
2022-01-14,17.03945541381836,11.462785720825195,60.5947151184082
2022-01-17,17.03945541381836,11.481006622314453,60.27988815307617
2022-01-18,17.140968322753906,11.532033920288086,61.7537956237793
2022-01-19,17.02495574951172,11.477361679077148,63.11323165893555
2022-01-20,16.88719367980957,11.561189651489258,62.03999710083008
2022-01-21,16.89444923400879,11.579416275024414,60.75212860107422
2022-01-24,16.872690200805664,11.645023345947266,60.008018493652344
2022-01-25,17.48175621032715,12.024076461791992,60.14395523071289
2022-01-26,17.670289993286133,12.344815254211426,60.3156623840332
2022-01-27,17.757291793823242,12.34846305847168,60.45161437988281
2022-01-28,17.97481918334961,11.86005973815918,59.857765197753906
2022-01-31,18.366363525390625,11.790812492370605,57.86154556274414
2022-02-01,18.49526023864746,12.02772045135498,61.03831481933594
2022-02-02,18.205028533935547,11.85277271270752,61.38175964355469
2022-02-03,18.415447235107422,11.68875789642334,61.35313415527344
2022-02-04,18.473493576049805,11.892867088317871,62.96296691894531
2022-02-07,18.371912002563477,11.717921257019043,64.4869613647461
2022-02-08,18.575069427490234,11.601284980773926,65.38848114013672
2022-02-09,17.83497428894043,11.645023345947266,65.40278625488281
2022-02-10,18.175994873046875,11.823615074157715,67.16289520263672
2022-02-11,19.2498779296875,12.304722785949707,65.803466796875
2022-02-14,19.206340789794922,12.02772045135498,65.51726531982422
2022-02-15,19.387741088867188,11.838193893432617,63.571144104003906
2022-02-16,19.184574127197266,12.002209663391113,64.03620910644531
2022-02-17,18.916101455688477,11.954826354980469,61.28157043457031
2022-02-18,18.98866844177246,12.02772045135498,61.410362243652344
2022-02-21,18.524288177490234,12.337528228759766,61.46044921875
2022-02-22,18.69391632080078,12.297436714172363,62.526527404785156
2022-02-23,18.432565689086914,12.472384452819824,61.868282318115234
2022-02-24,18.120397567749023,12.169870376586914,62.63385009765625
2022-02-25,18.490646362304688,12.39220142364502,66.02526092529297
2022-03-02,18.183813095092773,12.636398315429688,71.29840850830078
2022-03-03,18.198341369628906,12.479673385620117,71.33417510986328
2022-03-04,17.922283172607422,12.476030349731445,72.9583511352539
2022-03-07,17.537248611450195,11.590350151062012,75.1763687133789
2022-03-08,17.370159149169922,11.830904960632324,71.87796020507812
2022-03-09,18.234670639038086,11.867354393005371,69.98277282714844
2022-03-10,18.24920654296875,12.282855033874512,72.29348754882812
2022-03-11,18.045785903930664,11.841839790344238,71.91455078125
2022-03-14,18.300046920776367,11.615861892700195,68.05841064453125
2022-03-15,18.234670639038086,11.335216522216797,66.10433959960938
2022-03-16,18.590646743774414,11.236808776855469,67.70919799804688
2022-03-17,18.997472763061523,10.937938690185547,70.06449127197266
2022-03-18,19.13551139831543,11.156623840332031,71.39445495605469
2022-03-21,19.607717514038086,11.575770378112793,73.41541290283203
2022-03-22,19.876510620117188,11.524744987487793,71.77337646484375
2022-03-23,19.789339065551758,11.681468963623047,71.66192626953125
2022-03-24,19.920103073120117,11.816326141357422,72.00371551513672
2022-03-25,19.95642852783203,11.772588729858398,70.75548553466797
2022-03-28,19.94190216064453,11.51745319366455,70.83721160888672
2022-03-29,20.17437744140625,11.772588729858398,70.22795867919922
2022-03-30,20.21796226501465,12.024076461791992,71.23100280761719
2022-03-31,19.96369171142578,12.19173812866211,71.03038787841797
2022-04-01,20.020139694213867,12.031368255615234,72.0408706665039
2022-04-04,19.838403701782227,11.918378829956055,72.76900482177734
2022-04-05,19.43858528137207,11.805389404296875,70.66632080078125
2022-04-06,19.43131446838379,11.794459342956543,71.7362289428711
2022-04-07,19.41677474975586,12.406778335571289,72.16717529296875
2022-04-08,19.380416870117188,12.46873950958252,70.696044921875
2022-04-11,19.307735443115234,12.373974800109863,69.84161376953125
2022-04-12,18.966060638427734,12.337528228759766,69.37351989746094
2022-04-13,19.016950607299805,12.59995174407959,69.39579772949219
2022-04-14,19.140539169311523,12.468469619750977,68.4224853515625
2022-04-18,19.249574661254883,12.249160766601562,67.29312896728516
2022-04-19,18.907907485961914,12.619982719421387,65.14586639404297
2022-04-20,19.03148651123047,12.67979621887207,63.451847076416016
2022-04-22,18.66075325012207,12.18536376953125,59.77399826049805
2022-04-25,18.588048934936523,12.005932807922363,58.756107330322266
2022-04-26,17.955598831176758,11.98599624633789,57.95366668701172
2022-04-27,17.81021499633789,11.98599624633789,61.051963806152344
2022-04-28,17.664825439453125,12.065742492675781,62.56023406982422
2022-04-29,17.35224151611328,12.07371997833252,61.884117126464844
2022-05-02,17.277788162231445,11.954097747802734,61.609222412109375
2022-05-03,17.365087509155273,12.061756134033203,61.297149658203125
2022-05-04,17.34325408935547,12.787455558776855,60.784481048583984
2022-05-05,16.943138122558594,12.763530731201172,59.68485641479492
2022-05-06,17.306882858276367,13.182206153869629,59.26134490966797
2022-05-09,17.05953598022461,12.823342323303223,56.83173751831055
2022-05-10,16.97224235534668,12.93498706817627,56.12590026855469
2022-05-11,17.5396785736084,13.385558128356934,58.466346740722656
2022-05-12,17.816123962402344,13.489229202270508,57.87937545776367
2022-05-13,18.027090072631836,13.664673805236816,57.8125
2022-05-16,18.216238021850586,13.800244331359863,59.543678283691406
2022-05-17,18.376283645629883,13.620814323425293,59.29106140136719
2022-05-18,18.114389419555664,13.3975191116333,57.79021453857422
2022-05-19,18.056196212768555,13.624801635742188,59.328208923339844
2022-05-20,18.28171157836914,13.887968063354492,60.37582778930664
2022-05-23,18.754579544067383,14.434235572814941,61.609222412109375
2022-05-24,19.038299560546875,14.041208267211914,62.44136047363281
2022-05-25,18.696380615234375,14.241162300109863,62.63453674316406
2022-05-26,18.929166793823242,14.27670955657959,62.597381591796875
2022-05-27,19.031023025512695,13.5968656539917,63.689605712890625
2022-05-30,18.85643196105957,13.325818061828613,64.38057708740234
2022-05-31,19.031023025512695,13.356922149658203,64.05365753173828
2022-06-01,18.767240524291992,13.339147567749023,65.56195068359375
2022-06-02,18.84731101989746,13.223617553710938,66.7953109741211
2022-06-03,18.672607421875,13.454678535461426,65.72540283203125
2022-06-06,18.607084274291992,13.463563919067383,65.79228973388672
2022-06-07,18.607084274291992,13.623525619506836,67.33028411865234
2022-06-08,18.25037956237793,13.556876182556152,65.01213073730469
2022-06-09,17.937349319458008,13.361364364624023,62.81287384033203
2022-06-10,17.54424285888672,13.174738883972168,62.827720642089844
2022-06-13,17.333126068115234,13.005891799926758,60.83648681640625
2022-06-14,17.216650009155273,13.152525901794434,60.71760940551758
2022-06-15,17.289447784423828,12.921466827392578,60.680458068847656
2022-06-17,17.07105255126953,12.134981155395508,57.51530838012695
2022-06-20,17.813589096069336,12.272727012634277,56.0961799621582
2022-06-21,17.624319076538086,12.028339385986328,56.46767807006836
2022-06-22,17.4932804107666,11.992792129516602,55.9847297668457
2022-06-23,17.0928897857666,11.770623207092285,53.941490173339844
2022-06-24,17.063777923583984,11.681754112243652,55.44233703613281
2022-06-27,17.165693283081055,12.432690620422363,57.99082946777344
2022-06-28,16.976415634155273,12.588211059570312,59.031009674072266
2022-06-29,16.801700592041016,12.477126121520996,58.54063034057617
2022-06-30,16.503232955932617,12.41047191619873,56.883750915527344
2022-07-01,16.64723014831543,12.677080154418945,55.798980712890625
2022-07-04,16.48695182800293,12.948126792907715,55.479488372802734
2022-07-05,16.603511810302734,12.454910278320312,55.20458221435547
2022-07-06,16.450523376464844,12.294943809509277,55.72467803955078
2022-07-07,16.683658599853516,12.654861450195312,57.34441375732422
2022-07-08,16.690942764282227,12.797049522399902,56.02187728881836
2022-07-11,16.421382904052734,12.734845161437988,54.11239242553711
2022-07-12,16.384952545166016,12.543776512145996,54.275848388671875
2022-07-13,16.319379806518555,12.552661895751953,54.090087890625
2022-07-14,16.137245178222656,12.21496295928955,50.48655700683594
2022-07-15,16.42867088317871,12.423805236816406,50.798622131347656
2022-07-18,16.64723014831543,12.708185195922852,51.06608963012695
2022-07-19,17.208209991455078,12.965900421142578,51.177547454833984
2022-07-20,16.989648818969727,12.961458206176758,50.07048034667969
2022-07-21,17.128074645996094,12.894804954528809,50.94721984863281
2022-07-22,16.94593048095703,13.032551765441895,51.4227294921875
2022-07-25,17.19363784790039,13.641301155090332,52.37377166748047
2022-07-26,17.09893035888672,13.779046058654785,52.27717971801758
2022-07-27,17.15721321105957,13.930121421813965,52.396053314208984
2022-07-28,17.26649284362793,14.34780502319336,52.52236557006836
